workerIdHash,age,gender,area,decision,a_host_id,b_host_id,a_trust,b_trust,state,choice
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,0,8187640,21563326,62.6666666667,86.6666666667,L,H
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,0,19124621,30529,48.6666666667,80.6666666667,L,H
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,1,2374185,9510172,86.6666666667,47.6666666667,H,H
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,0,4224172,21744759,64.3333333333,81.0,L,H
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,0,2681667,3235783,81.0,49.4444444444,H,L
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,0,479297,23313128,65.3333333333,80.0,L,H
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,0,2729738,32020176,55.6666666667,79.0,L,H
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,1,3494604,7553984,65.3333333333,88.0,L,L
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,1,7138019,50148570,50.0,79.3333333333,L,L
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,1,5854774,32391046,73.0,41.6666666667,H,H
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,0,1335409,4407429,79.5238095238,62.7777777778,H,L
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,0,15501263,11377754,88.8095238095,54.3333333333,H,L
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,0,17879124,9039262,61.3333333333,80.3333333333,L,H
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,1,4143909,21744759,52.0,81.0,L,L
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,0,8059412,1157814,43.6666666667,81.3333333333,L,H
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,0,21563326,24869784,86.6666666667,66.6666666667,H,L
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,1,9996343,39880373,59.4444444444,85.6666666667,L,L
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,0,6548625,2743444,77.6666666667,59.3333333333,H,L
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,1,9425995,21846735,84.3333333333,46.3333333333,H,H
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,0,26378062,2646233,78.3333333333,49.6666666667,H,L
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,0,8110932,4143940,80.3333333333,60.8333333334,H,L
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,1,3081467,3703218,67.6666666667,82.1428571428,L,L
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,0,21563326,3996685,86.6666666667,52.7777777778,H,L
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,0,4316337,4901731,89.0,47.0,H,L
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,1,4456474,3081467,81.3333333333,67.6666666667,H,H
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,1,1223259,1349118,78.0,57.0,H,H
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,0,3235783,2093989,49.4444444444,78.3333333333,L,H
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,1,16547394,8187640,79.6666666667,62.6666666667,H,H
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,0,2581809,3625115,50.3333333333,77.6666666667,L,H
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,1,38396445,14985538,80.3333333333,63.3333333333,H,H
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,1,380073,2904960,89.7222222222,61.3333333333,H,H
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,1,3562864,8551260,86.9444444444,63.6666666667,H,H
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,1,1874001,9510172,91.3333333333,47.6666666667,H,H
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,1,425988,35215036,78.6666666667,46.0,H,H
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,0,15501263,6129323,88.8095238095,61.0,H,L
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,1,17233115,2219488,75.6666666667,43.3333333333,H,H
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,1,6358721,9996343,86.3333333333,59.4444444444,H,H
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,0,1602809,4204890,82.6666666667,61.3333333333,H,L
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,0,35823523,1874001,46.6666666667,91.3333333333,L,H
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,1,3126520,3646924,72.7777777778,38.3333333333,H,H
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,1,3779051,2739089,43.6666666667,74.0,L,L
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,1,5146381,1441501,79.0,53.0,H,H
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,1,3240960,16551725,79.6666666667,55.6666666667,H,H
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,0,22103215,908893,79.3333333333,57.0,H,L
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,0,5493138,10102809,66.3333333333,83.3333333333,L,H
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,0,30536724,4410966,59.6666666667,76.0,L,H
a90163fa1a9d4d4176b16727c1b38cece2d08717161d99f038346c4b,39,Female,Suburban,0,4220709,24705035,58.3333333333,82.5,L,H
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,0,4244052,39824695,81.3333333333,60.0,H,L
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,0,809398,6686300,74.0,49.0,H,L
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,1,7037618,34991434,61.6666666667,82.0,L,L
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,1,30529,17674617,80.6666666667,62.0,H,H
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,1,2123604,1602809,59.6666666667,82.6666666667,L,L
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,0,10468911,4496307,81.3333333333,69.0476190476,H,L
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,0,32020176,2581809,79.0,50.3333333333,H,L
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,1,802637,17430718,79.7222222222,62.2222222222,H,H
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,1,9585948,15501263,63.0,88.8095238095,L,L
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,0,12863112,1368113,72.6666666667,51.3333333333,H,L
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,0,23747462,22741130,81.0,64.3333333333,H,L
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,1,11167126,6034599,75.0,55.8333333333,H,H
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,1,1157814,21694486,81.3333333333,52.3333333333,H,H
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,1,8059412,18609006,43.6666666667,78.6111111111,L,L
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,1,19361478,6289109,64.0,78.8888888889,L,L
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,0,1364547,908893,81.3888888889,57.0,H,L
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,1,17020845,215610,73.3333333333,46.6666666667,H,H
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,0,1364547,3143600,81.3888888889,61.3333333333,H,L
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,0,3044795,3126520,52.3333333333,72.7777777778,L,H
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,1,352441,9510172,88.3333333333,47.6666666667,H,H
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,0,4143909,34214627,52.0,85.8333333333,L,H
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,1,30250,23313128,62.7777777778,80.0,L,L
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,0,4882781,4065715,63.0,81.6666666667,L,H
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,1,14008508,13203909,87.3333333333,66.0,H,H
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,1,2065453,5493138,85.6666666667,66.3333333333,H,H
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,0,7037618,4942000,61.6666666667,82.6666666667,L,H
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,1,6129323,3179232,61.0,80.0,L,L
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,0,21424913,15384170,53.6666666667,76.3333333333,L,H
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,0,2978171,60270,49.4444444445,82.0,L,H
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,1,24705035,2630368,82.5,65.2777777778,H,H
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,0,4027880,16551725,78.6666666667,55.6666666667,H,L
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,1,1318839,892781,84.0,56.6666666667,H,H
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,1,24462930,29685660,51.0,78.6666666667,L,L
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,1,5160525,14270540,45.6666666667,79.1666666667,L,L
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,1,7028880,28370425,56.6666666667,75.2777777778,L,L
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,1,49822473,4727511,72.2222222222,37.2222222222,H,H
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,1,14418694,15185851,75.5555555556,39.6666666667,H,H
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,1,1862476,2368753,84.3333333333,65.3333333333,H,H
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,0,1197823,4456474,67.3333333333,81.3333333333,L,H
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,1,39049583,4354335,80.3333333333,66.3333333333,H,H
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,0,33373872,425988,44.0,78.6666666667,L,H
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,0,25463713,5848360,61.3333333333,76.3888888889,L,H
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,1,15762897,23158402,49.0,81.3333333333,L,L
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,0,39824695,425988,60.0,78.6666666667,L,H
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,1,2080402,7553984,65.0,88.0,L,L
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,0,957290,36519782,56.3333333333,73.3333333333,L,H
31e991da1caad619845e78111d2e42b1f2169a1b338fca12f137d2ff,31,Female,Suburban,1,2762016,21024840,57.3333333333,79.6666666667,L,L
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,1,2123604,26378062,59.6666666667,78.3333333333,L,L
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,0,16551725,11108717,55.6666666667,80.8333333333,L,H
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,1,9535767,4901731,80.6666666667,47.0,H,H
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,1,3625115,35215036,77.6666666667,46.0,H,H
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,1,22414188,21424913,86.3888888889,53.6666666667,H,H
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,0,50148570,215610,79.3333333333,46.6666666667,H,L
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,1,19462498,25463713,79.0,61.3333333333,H,H
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,0,4204890,21565738,61.3333333333,93.3333333333,L,H
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,1,8234652,3779051,78.6666666667,43.6666666667,H,H
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,1,25463713,6289109,61.3333333333,78.8888888889,L,L
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,0,21694486,1336747,52.3333333333,73.3333333333,L,H
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,0,3135755,4051004,82.5,63.8888888889,H,L
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,1,855581,8110932,62.0,80.3333333333,L,L
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,1,2729738,3765042,55.6666666667,78.6666666667,L,L
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,0,1887580,13063145,69.3333333333,82.0,L,H
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,1,15358500,1153779,51.6666666667,80.6666666667,L,L
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,1,6129323,2974150,61.0,85.6666666667,L,L
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,0,6734458,299748,35.3333333333,64.4444444444,L,H
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,1,830923,3490090,87.0,65.0,H,H
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,1,4026436,1600719,67.5,85.6666666667,L,L
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,0,50148570,15762897,79.3333333333,49.0,H,L
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,0,4220709,34214627,58.3333333333,85.8333333333,L,H
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,0,5854774,9241743,73.0,26.0,H,L
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,1,14008508,5493138,87.3333333333,66.3333333333,H,H
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,0,15103537,2895587,74.7222222222,51.3333333333,H,L
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,0,2791463,11854515,56.6666666667,88.8888888889,L,H
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,1,1862476,3807929,84.3333333333,60.3333333333,H,H
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,0,7538161,7453694,49.3333333333,81.0,L,H
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,0,425988,7240751,78.6666666667,56.0,H,L
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,0,16978260,5958514,80.3333333333,59.6666666667,H,L
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,1,875739,10212420,84.0,52.3333333333,H,H
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,1,4407429,3628392,62.7777777778,81.6666666667,L,L
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,0,24462930,3339701,51.0,80.8333333333,L,H
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,0,22023014,13261121,80.6666666667,63.3333333333,H,L
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,1,16324121,32081109,81.3333333333,38.3333333333,H,H
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,0,34179107,16906759,48.3333333333,82.6666666667,L,H
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,1,17674617,39049583,62.0,80.3333333333,L,L
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,1,2374185,432441,86.6666666667,67.0,H,H
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,0,6129323,13285063,61.0,88.5714285714,L,H
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,0,33373872,20409395,44.0,75.3333333333,L,H
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,0,50148570,1745402,79.3333333333,49.6666666667,H,L
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,0,422789,14011603,62.0,80.2777777778,L,H
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,1,3424306,29113638,65.0,83.6666666667,L,L
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,1,3703218,8187640,82.1428571428,62.6666666667,H,H
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,1,19361478,27007767,64.0,79.6666666667,L,L
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,1,14985538,3135755,63.3333333333,82.5,L,L
3c3373fd1984c38e2b010bee0bc9dd412c15a0bcea7a17e58910bfbb,42,Female,Rural,1,14418694,9424642,75.5555555556,42.0,H,H
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,0,2263618,2365114,89.6666666667,65.6666666667,H,L
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,0,24462930,1602809,51.0,82.6666666667,L,H
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,1,6447740,2646233,81.0,49.6666666667,H,H
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,1,7453694,4143909,81.0,52.0,H,H
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,1,2895587,12010926,51.3333333333,85.0,L,L
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,1,1103558,2978171,76.0,49.4444444445,H,H
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,1,432441,16547394,67.0,79.6666666667,L,L
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,1,7240751,10003458,56.0,76.0,L,L
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,1,22239038,289653,73.0,56.0,H,H
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,0,9613633,17020845,55.3333333333,73.3333333333,L,H
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,0,41259,39880373,57.6666666667,85.6666666667,L,H
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,1,29765852,15138589,76.3333333333,57.6666666667,H,H
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,0,1689546,21563326,66.6666666667,86.6666666667,L,H
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,1,2365114,16398368,65.6666666667,83.3333333333,L,L
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,0,2894690,50148570,42.6666666667,79.3333333333,L,H
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,1,25523,32020176,32.3333333333,79.0,L,L
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,0,12868266,4220709,79.6666666667,58.3333333333,H,L
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,1,8428817,4393276,77.3809523809,57.0,H,H
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,1,14766201,668393,74.0,29.3333333333,H,H
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,0,479297,27340932,65.3333333333,79.6666666667,L,H
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,1,20779777,29688938,53.0,76.0,L,L
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,0,14733093,2365114,85.3333333333,65.6666666667,H,L
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,0,4809114,23313128,58.3333333333,80.0,L,H
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,0,4637665,5854774,33.6666666667,73.0,L,H
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,1,1887615,1197823,82.6666666667,67.3333333333,H,H
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,1,1348868,10102809,51.6666666667,83.3333333333,L,L
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,0,4620594,16189003,55.0,80.6666666667,L,H
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,0,20256286,32020176,56.6666666667,79.0,L,H
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,1,6447740,107605,81.0,55.6666666667,H,H
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,1,9453700,21008264,58.0,79.6666666667,L,L
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,0,4143940,29703215,60.8333333334,79.6666666667,L,H
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,0,7804609,33318193,77.0,53.0,H,L
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,0,48900510,7553984,60.8333333333,88.0,L,H
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,1,2365114,15501263,65.6666666667,88.8095238095,L,L
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,1,4010906,17726658,50.6666666667,82.0,L,L
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,0,9241743,4025366,26.0,76.3888888889,L,H
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,0,35336625,43233571,76.3888888889,64.0,H,L
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,0,1594995,5792383,83.0,48.6666666667,H,L
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,0,10099344,29113638,63.3333333333,83.6666666667,L,H
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,0,1153779,2123604,80.6666666667,59.6666666667,H,L
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,1,9425995,1368113,84.3333333333,51.3333333333,H,H
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,0,9522475,5972246,77.0,13.0,H,L
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,0,2681667,2123604,81.0,59.6666666667,H,L
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,1,17233115,4727511,75.6666666667,37.2222222222,H,H
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,0,1821106,12987638,56.3333333333,76.3888888889,L,H
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,0,3152134,23747462,59.0,81.0,L,H
3bf98058453f5b38a175d3e95214b8ec928ada3b9c723018eae4397d,37,Female,Urban,1,7573033,8234652,53.0,78.6666666667,L,L
