host_id,host_about,sentence_cnt,WC,room_type_c,market,host_is_superhost,interestsTastes,lifeMottoValues,workEducation,relationships,personality,originResidence,travel,hospitality,other
3339701,"My name is Giancarlo Angelo, Gian or Giancarlo for friends and the airbnb community, I'm 27 years old, I live in Astoria, NY since 2009. I love traveling, meeting new people and learning about other cultures, that's why I love airbnb so much because it gives me the opportunity to do both things as a guest and as a host. ",2,58,Private or Shared Room,New York,f,1,0,0,0,0,1,1,2,0
288153,"Thank you for viewing our profile! We have used this site (successfully!) to rent out our place and find lodging while on our honeymoon (Paris & Rome). We love to travel and being able to rent out our place has been great help.
We moved in our current apartment in December 2012 and quickly turned it into a home. As uncool as it may sound, we love staying in to watch movies and cook so we appreciate comfort and effortless style in our surroundings.
Persi is a yoga and wellness coach. She loves to take dance classes, write and eat good food.
Andrew is a video editor. He loves to play music (guitar, keyboards) and cook.",10,114,Entire Home/Apt,New York,f,3,0,2,1,0,0,2,4,0
223456,"My husband and I moved to NYC from Australia in 2011 to pursue our respective careers in Medical Research and Finance. We love living here; have made many friends, enjoy the varied seasons, friendly charismatic locals and cultural diversity. We adopted two adorable puppies in early 2013 who keep us on our toes. We love the outdoors, snowboarding in winter then hiking and biking in summer. We love to cook with local fresh produce using plenty of vibrant and flavorful vegetables. We host dinner parties with flair and plenty of cocktails.  We feel very fortunate to be able to live and work in such a great city and want to explore all that the northeast has to offer during our stay here. ",7,120,Entire Home/Apt,New York,f,4,0,1,1,0,2,0,2,0
313317,"I am a photographer, designer, father.  Been a Brooklyn, NYC resident for over 30 years and can pretty much tell you how and where to find anything here.  I am truly enjoying hosting persons from all over the world in my home, meeting new people and learning a bit about their cultures.  

I have travelled extensively to many different countries over the years as a.photographer, including parts of Africa, Europe, South America and the Caribbean.  I still look forward to going to new places, exposing myself to different cultures and experiences.  As such, I welcome all to visit my studio rental and explore the Brooklyn and NYC culture.  

As a photographer, I specialize mostly in portraiture and most recently interiors.  Aside from my photography, I am passionate about design and style.  I have an interior design company, Ishka Designs, and I am continually evolving my own style as we explore new concepts for clients. 

I have lots to share about NYC and beyond and look forward to hosting each and every one of you.  See you soon.

Live to love, love to live for life is for the living.",12,189,Private or Shared Room,New York,f,2,1,3,1,0,3,2,5,0
198387,"Hi, From Texas, but now I live in the amazing suburb of Astoria in New York City.  I used to work as a Marketing Director in Manhattan, but now I am a stay-at-home mom and store owner.

We used to rent out our guest room for years to international guests, but now the room is occupied by our newest family members.  We miss those days meeting people from all walks of life.

I am helping my husband's boss to rent out his apartment while he is gone to Spain. 
",5,91,Entire Home/Apt,New York,f,0,0,1,2,0,1,0,2,0
30735525,"My boyfriend, Lawrence, and I have been living in Brooklyn for 6 years, and are excited to share our love and knowledge of the city with fellow travelers.  Both of us work in the entertainment and service industries, giving us insight into some of the best that New York and Brooklyn have to offer.  We are respectful and clean, and we will do our best to make your stay as comfortable as possible.  ",3,72,Private or Shared Room,New York,f,1,0,1,1,1,2,0,2,0
969279,"Easy going creative type, with a passion for hosting and traveling! This listing is very Gay, Lesbian, Bisexual, Transgender and Queer friendly. Please let me know if you have any questions!

When traveling I prefer to see what's off the beaten track. Show me the underground or the subversive side of your city and you can be sure I will do the same for you. I also very much enjoy traveling alone but with a local is what I consider the next best thing. 
",6,84,Private or Shared Room,New York,f,1,0,0,0,1,0,4,2,0
11627331,"Born and raised in CA, I remain a very proud transplant. After graduating from UC Berkeley, I relocated and have been in NYC for 11 years. I work in financial services as a learning business relationship manager.  Currently I'm also working on an executive MBA at Columbia University thru a weekend program... so I keep busy to say the least!

I'm a big traveler and stay active. I'm part of a running group and typically have a race of 4M to 1/2 marathon on the books.

Some of my favorite places include Croatia, Greek Isles, Galapagos, anywhere in the Mexican Maya Riviera and Cabo San Lucas! On an eternal quest to find beautiful beaches around the world and learn about new cultures.

I'm loving air bnb as a guest and as a host. As a CA native and a frequent traveler,  this has been a great way to share my home and also get the comfort of home away from home.

",10,159,Entire Home/Apt,New York,t,1,0,3,0,0,3,5,1,0
11555627,"Funny, young, app founder (check out TagSale App) who loves NY! If you'd like to know of great places to take your dogs, you can contact mine. :)",3,27,Entire Home/Apt,New York,f,0,0,1,1,0,1,0,1,0
17711637,"I love adventures in the city, hikes in the country, a good book, spicy food, hanging with my friends and family, and my bike commute.",1,25,Entire Home/Apt,New York,f,1,0,0,0,0,0,0,0,0
4153386,"I've lived in NYC for more than 10 years and love this city so much with all it has to offer. I'm a people person also, so I really look forward to sharing my great New York experience with you, so that your New York visit experience will be nice, easy and as memorable as possible. ",2,55,Entire Home/Apt,New York,f,0,0,0,0,1,2,0,1,0
8362266,"Norwegian living in NYC. I love citylife. But miss the nature. I often take the road less travelled. This has brought me from the Mongolian steppe, to the Brazilian tropical wetlands and the top of Mt Kilimanjaro.

I like doing sports more than watching sports. Kitesurfing in the summer, skiing in the winter. And everything in between.",8,57,Entire Home/Apt,New York,f,4,1,0,0,0,1,1,0,1
21860390,I am a bartender who is very laid back and easy going.  I'm always down for an adventure and love to try new things and meet new people.  ,2,28,Private or Shared Room,New York,t,1,0,1,0,1,0,0,0,0
909577,Hi I'm a writer and a DJ and have lived in this apartment for 14 years.  I really love it here - close to everything Williamsburg and super easy to get to the city. Plus the place is really spacious. Can't wait to meet!,4,42,Private or Shared Room,New York,f,0,0,1,0,0,2,0,2,0
23408295,"I am currently living in New York with my fiancee, Andrew, and dog, Simon, to attend graduate school at a nearby university. Rural living is at our core, so you may find that our home is a touch of country living in an urban setting.  I am an avid baker and culinary enthusiast, while Andrew is an aspiring banjo player and carpenter. We enjoy our neighborhood - exploring Ft. Tryon or stopping in at the nearby wine shop for a dog biscuit(and bottle) are high on our list. Trips to the mountains in upstate New York and visits to the ocean in Maine are also on our list of favorites.",5,110,Entire Home/Apt,New York,f,2,0,2,1,0,2,1,0,0
23545344,"I own and operate a Day Spa in Astoria New York and I love to travel to get inspiration to keep my Spa in tip top shape. I,m originally from Bahia Brazil also I frequently travel between my beach village in ahia to the hustle and bustle of New York. Its always nice to have a home to arrive to after a long trip and hence I thought I would offer my apartment on AirBnb while Im away. Happy Travels, Lilian",4,82,Entire Home/Apt,New York,f,0,0,1,0,0,2,1,2,0
9996343,"I'm an architect, from Mexico City. I'm currently a graduate student of Interior Design at Pratt Institute. 
My passions are art, design and architecture.

My apt is an extension of myself, I rent it when I'm on vacations, so I hope you feel as homey and comfortable as if you were at your own place. 

If you have any questions or need any tips from NY don't hesitate to ask! I'd love to help!",6,74,Private or Shared Room,New York,f,1,0,2,0,0,2,0,3,0
